vendor_id,passenger_count,store_and_fwd_flag,pickup_hour,pickup_day_of_week,pickup_month,is_weekend,distance_km
1,1,N,21,5,3,1,1.2588114348556103
2,6,N,1,6,3,1,1.5930921259617976
1,1,N,21,2,1,0,1.4644810545672078
1,2,N,0,5,2,1,0.440801480583848
2,1,N,2,6,4,1,0.6664595189508852
1,1,N,12,1,1,0,1.7747344092117177
1,1,N,14,5,4,1,3.444566503370846
1,1,N,19,4,2,0,5.773982021748229
2,1,N,13,1,3,0,2.841073307241019
1,1,N,20,3,1,0,5.930105979122495
2,1,N,1,5,4,1,4.097857375686862
1,1,N,13,0,5,0,5.1271291188866535
2,2,N,8,3,5,0,19.5124015335832
1,1,N,0,2,4,0,0.2185444339987108
2,5,N,22,5,2,1,1.0856555115327011
1,1,N,13,3,3,0,0.9506421246863256
1,1,N,14,3,1,0,7.033701370264874
1,1,N,15,4,4,0,1.7995513378809778
2,1,N,22,3,5,0,1.1209622381481332
2,1,N,19,3,1,0,1.590828530974408
2,5,N,0,5,3,1,2.1421771162851706
2,1,N,15,4,5,0,1.541493557026549
1,2,N,15,6,5,1,1.1357431685193151
2,2,N,17,2,1,0,0.9491362575128538
2,1,N,13,3,1,0,1.3165232247154777
1,1,N,17,1,3,0,0.8087862883435171
2,4,N,12,4,4,0,0.6742237665304485
2,1,N,18,4,1,0,1.922940233746135
2,5,N,17,0,5,0,0.623756913533955
2,1,N,1,5,3,1,5.366915132989057
1,1,N,16,1,1,0,1.235311090486338
2,1,N,2,4,5,0,0.5020158789234588
1,1,N,10,1,5,0,8.687962290564226
1,1,N,12,0,3,0,2.403626018040323
1,1,N,20,1,5,0,0.9678590130074562
2,1,N,1,5,1,1,2.0564448197620204
2,1,N,22,5,4,1,2.69322132823426
1,1,N,13,4,5,0,1.4312400608225826
1,1,N,9,4,1,0,4.233607898579362
1,1,N,6,0,1,0,1.3848208706479035
1,1,N,12,0,5,0,2.6816610616272203
2,1,N,4,0,3,0,3.2813540731174697
1,1,N,22,5,4,1,6.9913371442983685
1,1,N,6,0,2,0,1.28679333198014
1,2,N,14,5,3,1,22.33813006752156
1,1,N,13,0,4,0,0.9887078355831244
1,1,N,18,0,3,0,4.630337050068127
1,1,N,17,3,1,0,1.6382715746561023
1,1,N,8,3,1,0,0.9354968794858676
2,1,N,14,3,2,0,6.131866636555298
2,2,N,16,3,3,0,1.6696993386273615
2,2,N,14,2,3,0,1.6471722384474097
2,1,N,22,3,4,0,1.7787557109315144
2,5,N,0,1,2,0,0.7902129852437877
2,1,N,11,5,1,1,3.677759776981425
1,1,N,21,4,5,0,0.0689724797816472
2,1,N,18,4,1,0,1.0435461213206227
2,2,N,1,2,3,0,6.760052740151236
1,1,N,7,2,3,0,0.943138907731208
2,1,N,14,0,1,0,0.5991671901990446
2,1,N,10,6,4,1,1.5881490747690414
2,6,N,9,1,1,0,0.3485621763657622
2,1,N,17,6,2,1,2.273921653050893
2,5,N,20,5,3,1,0.579639130524112
1,2,N,7,5,4,1,4.627308889746289
2,2,N,15,0,4,0,0.7188775771956921
1,1,N,10,6,2,1,3.309277232423805
1,1,N,23,0,5,0,3.0909360759937687
2,5,N,6,5,2,1,1.9456977106239235
2,1,N,21,4,3,0,7.338698832442448
1,1,N,23,4,2,0,4.961915537169323
2,1,N,7,4,4,0,1.147116984917142
1,1,N,15,1,5,0,0.0288866425177611
2,6,N,0,5,2,1,1.21198597620243
2,2,N,11,1,2,0,3.1971724091452334
2,1,N,21,3,2,0,1.514742238387065
1,2,N,19,6,2,1,7.965961508573315
1,1,N,8,1,3,0,0.1863673492025415
1,1,N,20,2,3,0,8.624746077682598
2,1,N,8,1,2,0,1.854043229933027
2,5,N,11,3,1,0,1.302270586076254
2,1,N,1,6,2,1,1.7650890296220243
2,1,N,16,5,1,1,3.0590530879052835
1,3,N,11,2,5,0,1.5011994202723695
2,1,N,15,3,4,0,2.633406166802534
2,1,N,0,6,5,1,1.910124188233743
2,1,N,9,2,5,0,1.5720992046311493
2,1,N,19,3,2,0,0.5553446491676005
2,3,N,17,0,5,0,11.42932268824981
1,1,N,16,5,2,1,0.7494307906567528
1,2,N,10,6,2,1,0.955105462250144
2,2,N,23,4,2,0,0.545911505667018
2,1,N,17,4,1,0,1.85062475841828
2,3,N,17,6,5,1,1.726205147750162
2,2,N,17,1,4,0,1.230978724018954
1,1,N,21,2,2,0,2.7170736345702657
1,1,N,22,5,4,1,0.5616338701649517
2,1,N,20,0,2,0,1.1028987158827772
1,1,N,13,0,4,0,1.970779424498047
1,1,N,23,3,4,0,2.322809554314718
1,3,N,14,0,2,0,1.609082101363157
1,1,N,12,1,2,0,5.158060386642202
2,4,N,20,3,1,0,4.654910936284345
2,1,N,12,2,3,0,2.011105619919642
2,1,N,7,1,5,0,5.053754387051932
1,1,N,0,4,5,0,4.46151619932339
1,2,N,10,2,1,0,1.22254169957601
2,2,N,3,0,1,0,0.3242694470323685
1,1,N,22,3,5,0,2.1459479702088524
1,1,N,9,5,2,1,1.7848435420333788
2,6,N,15,0,1,0,1.0664623536736704
1,2,N,11,6,2,1,10.739285009083837
2,1,N,15,6,4,1,1.442561377363624
2,1,N,22,2,3,0,0.5351295332502471
2,1,N,22,3,4,0,18.327973886971662
2,1,N,23,1,1,0,1.7800611220600535
1,1,N,22,6,1,1,6.316662562500588
2,2,N,9,0,2,0,2.4544335318468145
2,1,N,8,3,3,0,2.136734576603573
1,4,N,20,6,2,1,4.84233916781096
2,1,N,22,1,2,0,5.398636627357978
2,3,N,0,6,3,1,4.598408199838772
1,1,N,9,5,3,1,0.822719608821656
2,3,N,8,4,1,0,6.492068534771205
2,1,N,9,4,3,0,0.8763870185828199
2,6,N,3,4,1,0,8.268364952677102
2,6,N,17,5,1,1,0.8257335478350012
2,5,N,16,5,4,1,1.3858105770307096
1,1,N,2,5,4,1,5.800104259362503
1,1,N,10,4,4,0,1.131031444017096
1,1,N,8,3,4,0,2.511754316375081
2,1,N,20,6,5,1,0.9091439609487322
1,3,N,7,4,2,0,1.5751147787084947
1,1,N,18,6,3,1,2.85723961829838
1,1,N,5,6,2,1,3.987037506935112
1,1,N,20,0,4,0,1.0019081300741577
2,2,N,20,5,4,1,1.119837358140786
2,3,N,17,1,4,0,2.514371729084422
2,4,N,12,3,1,0,1.7407287227818773
1,1,N,17,3,3,0,2.858723720132038
1,2,N,21,3,1,0,2.510862770949311
2,5,N,20,3,5,0,0.7322519107397836
2,1,N,19,1,4,0,0.7504898659357739
2,1,N,17,2,1,0,1.532622428293206
1,1,N,1,5,3,1,2.4010788342940472
2,1,N,0,6,3,1,4.197358487864106
2,1,N,20,0,2,0,11.18435102982475
1,1,N,14,3,3,0,1.2549798726340755
2,1,N,9,5,4,1,10.480713988508718
2,1,N,7,1,3,0,1.4692409995275997
2,3,N,12,2,5,0,1.2377481672495925
2,6,N,11,6,3,1,2.445541290865789
1,1,N,22,1,2,0,1.6197163344985106
2,2,N,0,5,2,1,2.0035701102487717
1,1,N,8,3,4,0,2.7637016592924524
2,1,N,20,1,2,0,4.01578471147639
2,1,N,7,2,1,0,0.7251082778759843
2,2,N,1,2,2,0,0.6341526887300732
1,2,N,23,0,2,0,2.993216019896006
1,1,N,4,4,1,0,0.8726426653042372
1,1,N,18,1,1,0,3.469774695604235
2,3,N,12,3,1,0,0.6454186843978844
1,1,N,8,5,4,1,8.297409642244586
1,1,N,11,1,4,0,2.8770898114644616
1,1,N,18,5,4,1,0.7310341666730208
1,3,N,7,2,2,0,1.3147657813228495
2,1,N,11,5,5,1,0.933567188811868
2,1,N,18,1,2,0,1.882694493234769
2,1,N,20,5,5,1,5.516834957703002
1,1,N,12,2,2,0,9.50964626526661
1,1,N,21,4,4,0,13.156267157268838
2,1,N,16,5,2,1,0.6984046705898915
2,1,N,0,5,3,1,4.96600911162224
1,2,N,18,1,2,0,1.9379046253814485
1,1,N,18,6,2,1,1.6996566868390306
2,2,N,8,0,1,0,6.689628341349096
2,2,N,10,2,4,0,1.9999995936149717
1,2,N,20,2,4,0,3.4510494629831068
2,2,N,22,0,2,0,10.999971873282808
1,1,N,7,4,3,0,0.6820034119853302
2,1,N,15,6,3,1,1.4116283433436565
1,1,N,18,0,2,0,2.960686333266
1,1,N,4,6,3,1,4.7047040805698686
1,1,N,17,0,3,0,1.4726859345934744
2,2,N,18,3,3,0,5.910002016332824
1,1,N,17,1,1,0,1.5756303619400136
2,1,N,18,4,4,0,3.267101943210408
1,1,N,12,4,2,0,0.7577263505433666
2,1,N,7,3,2,0,1.2878344745915566
2,1,N,14,3,3,0,4.85320771719485
1,1,N,20,1,4,0,3.0775126946110256
2,1,N,23,0,2,0,3.4543413382695536
1,1,N,5,6,3,1,7.029816798724782
1,1,N,23,3,3,0,0.936174808707982
2,2,N,9,0,4,0,1.9627085829243656
2,1,N,20,3,4,0,4.885205223243341
2,1,N,11,2,5,0,0.8312503732671779
2,3,N,20,3,1,0,4.700575461937407
2,1,N,13,0,3,0,9.395313715041258
2,2,N,10,6,3,1,1.1631452437794774
1,4,N,16,1,3,0,1.0900419623473152
2,6,N,15,3,5,0,1.8721101952034604
2,1,N,10,5,1,1,0.7418968211813111
2,1,N,20,2,4,0,1.182446198293252
2,1,N,19,4,2,0,0.9316759111899576
1,1,N,18,4,2,0,2.957894177738555
2,1,N,15,6,2,1,1.925926669000075
1,1,N,10,4,2,0,2.7811230115179395
2,1,N,7,3,2,0,2.4801835418067046
1,1,N,20,5,1,1,2.673149151181867
1,1,N,9,4,1,0,1.7951048316564016
2,1,N,11,2,3,0,1.15539340909375
2,1,N,19,2,4,0,2.5701730604174617
1,1,N,19,3,1,0,8.635228852809057
2,1,N,10,3,2,0,1.7286475608469682
1,1,N,6,1,4,0,0.6232334738985332
1,1,N,16,2,4,0,2.275979010283756
2,1,N,8,0,4,0,5.979393892630484
1,2,N,22,4,5,0,3.0152599744216757
1,1,N,16,4,3,0,0.905307707435934
2,6,N,11,5,5,1,0.9729721584783656
2,1,N,16,0,1,0,0.9253747037314566
2,2,N,11,2,5,0,1.930747444256978
1,1,N,23,5,1,1,2.5558264417493657
2,1,N,20,5,3,1,2.331856434678174
1,1,N,9,4,1,0,2.177269599810781
2,3,N,15,6,4,1,7.795081368791692
2,1,N,7,4,2,0,0.8141830706155719
2,1,N,14,5,4,1,19.205957212151866
2,1,N,5,5,3,1,0.0007699431226354
2,1,N,11,5,4,1,1.6614196563215835
2,1,N,22,3,2,0,4.908784532940865
2,2,N,14,0,5,0,0.8863978441849779
1,2,N,10,2,2,0,3.815959230103626
1,1,N,16,1,1,0,10.619346891177768
1,4,N,20,2,3,0,3.3297184853296304
1,1,N,17,5,3,1,19.216021310289324
1,2,N,20,3,1,0,2.8676650219803954
1,1,N,22,6,4,1,3.7723924085225526
1,1,N,15,5,1,1,1.1791084906506557
2,5,N,21,3,4,0,1.997382492178285
2,5,N,22,5,4,1,1.1555738096019694
2,1,N,1,5,2,1,4.346839082766056
2,1,N,18,3,1,0,6.272331803883111
2,1,N,17,1,5,0,3.619517012010805
1,3,N,22,4,4,0,1.0208697974279872
1,1,N,10,2,3,0,20.52604180668313
2,1,N,18,0,3,0,1.853503341908591
1,1,N,21,4,2,0,2.7264264283503525
1,1,N,21,3,4,0,2.120996179849948
1,1,N,22,4,4,0,3.3257902605868503
1,1,N,7,1,4,0,3.133318824466822
2,2,N,11,3,3,0,2.1835943443439465
1,1,N,0,0,3,0,8.29281993578315
1,1,N,1,2,1,0,6.115553113628165
1,1,N,15,4,2,0,2.043158939991512
1,1,N,22,4,5,0,3.904710310947821
1,2,N,16,5,4,1,21.128768693254735
2,6,N,14,1,2,0,14.633271653699408
2,1,N,10,3,3,0,8.97006115445154
2,1,N,19,3,1,0,1.2367451421267035
2,1,N,19,2,2,0,3.205128768708304
1,1,N,17,4,3,0,1.6645711546876414
2,5,N,17,2,5,0,0.7467722968788995
1,1,N,21,5,3,1,9.907877178537367
2,3,N,19,0,4,0,1.2277943963411182
2,1,N,10,3,5,0,2.491632518403042
2,1,N,14,5,2,1,1.093324792511957
2,6,N,15,3,2,0,1.330872274252117
2,1,N,21,6,1,1,0.6447610501182648
2,1,N,19,3,4,0,0.97318633504684
2,1,N,20,0,5,0,0.9193461215307556
1,1,N,1,6,1,1,0.8809731370846033
2,4,N,19,4,1,0,13.57097423937218
1,1,N,14,0,3,0,3.260675222716121
2,1,N,14,3,1,0,0.5761874945955052
2,1,N,5,6,5,1,0.9180621880635986
2,1,N,12,1,5,0,1.9858648199455575
2,1,N,9,1,2,0,2.234323416811825
2,1,N,14,6,1,1,10.28283057942377
1,1,N,0,3,1,0,1.6766611964833265
1,1,N,23,3,2,0,1.2248530346730104
2,5,N,13,4,2,0,9.235869796204817
1,1,N,9,2,3,0,1.801440672943875
1,1,N,22,6,4,1,0.7564940924128565
1,1,N,21,5,3,1,2.086437105985658
1,1,N,1,4,1,0,0.7355090122801353
2,2,N,21,2,4,0,1.1955450046418188
2,1,N,19,0,3,0,1.6127588443788878
2,5,N,21,6,3,1,1.0848900727250113
1,3,N,21,6,3,1,2.2042700203421903
2,1,N,23,5,2,1,2.4742170825197376
2,1,N,8,1,1,0,1.148996479290577
1,2,N,17,6,1,1,0.9579711390752697
2,1,N,15,6,5,1,3.29366227316285
2,6,N,13,4,2,0,18.3854120149513
2,3,N,8,3,4,0,2.124041601020176
1,1,N,18,5,3,1,0.6852843900941515
1,2,N,21,1,4,0,1.721890299882234
1,1,N,21,4,5,0,0.7262465073773694
2,1,N,14,4,2,0,1.908518399280538
2,1,N,16,5,4,1,11.000847708760782
1,1,N,16,0,5,0,3.992352379089623
1,1,N,19,1,3,0,1.3972753588999685
2,1,N,18,2,1,0,1.3115415849017291
2,1,N,16,5,5,1,1.4009336451494252
1,1,N,21,5,4,1,4.649428991036968
1,1,N,22,2,4,0,3.212182636204372
2,3,N,12,5,5,1,2.988997801302783
1,2,N,9,0,1,0,3.2213037764884707
2,3,N,21,2,3,0,2.455070880367672
2,6,N,23,6,4,1,2.49526697983493
2,1,N,8,3,3,0,0.7907195179206398
2,1,N,0,3,3,0,9.273613942933554
1,1,N,12,5,4,1,1.2324123712748376
2,1,N,8,2,3,0,2.40476801619062
1,1,N,16,6,5,1,1.2667021910663063
1,1,N,3,4,1,0,0.7539542827709405
1,1,N,4,5,1,1,2.044755317133967
1,1,N,14,1,5,0,8.158677522660827
2,5,N,14,5,5,1,1.1044582288296827
1,1,N,7,3,2,0,3.9057282711163626
2,1,N,14,1,3,0,1.6079476364600882
2,2,N,15,1,1,0,2.007263400479565
2,2,N,1,5,1,1,2.487381234706572
1,1,N,17,4,1,0,2.1188607104462363
1,3,N,12,3,3,0,1.7115716120191156
1,1,N,2,6,2,1,0.6075394999776509
2,1,N,17,1,4,0,1.498304570876526
2,2,N,19,5,1,1,1.0626597902206958
2,1,N,13,4,4,0,9.936399844526113
1,1,N,23,3,3,0,9.74698697552154
1,1,N,11,6,5,1,1.3688438083396115
2,2,N,15,5,3,1,3.1018036190711684
1,1,N,18,2,3,0,9.37998012028444
1,3,N,4,4,4,0,6.956047776592498
2,1,N,10,3,3,0,0.7326626775178968
1,1,N,12,0,4,0,1.9173217209158149
2,5,N,10,6,2,1,3.2042658150409054
2,1,N,21,3,5,0,1.2108021705198924
1,1,N,8,2,3,0,1.6254844061687774
2,1,N,16,0,2,0,1.0111003398017897
1,1,N,3,6,1,1,0.3645361310622746
2,1,N,21,1,1,0,0.6859736261554492
2,1,N,20,6,4,1,2.780767542758322
1,2,N,19,2,1,0,4.25971595698354
1,2,N,18,3,5,0,12.196024494962808
2,1,N,23,3,2,0,4.22045295906747
2,1,N,4,5,5,1,1.815246689253704
1,1,N,11,0,5,0,1.026801464513966
1,1,N,23,5,2,1,1.610958583861836
1,1,N,12,2,5,0,0.7893159129663827
2,1,N,18,3,2,0,6.013840162068366
2,1,N,14,6,5,1,20.73874058454645
1,2,N,0,6,4,1,4.9131280926768
2,6,N,15,0,5,0,2.242934147804958
2,6,N,18,0,2,0,3.0836527247878265
2,1,N,14,6,1,1,3.684082629583344
2,2,N,18,0,2,0,3.73980064140467
1,1,N,11,5,5,1,15.817371135300368
2,1,N,10,1,2,0,4.752927827741655
2,1,N,9,2,3,0,0.8410924790534852
2,2,N,17,2,1,0,0.644753051546847
1,1,N,19,5,3,1,1.5664846667175762
1,1,N,15,2,4,0,1.2693111479449255
1,1,N,18,2,1,0,2.2468370947389795
1,2,N,21,1,1,0,0.7227910389216615
1,1,N,19,2,4,0,1.733542822386984
1,1,N,18,0,4,0,0.5300614025053751
1,1,N,20,3,3,0,2.313132039172724
2,1,N,18,4,3,0,2.722660297088009
1,1,N,7,0,5,0,2.8000932653557067
1,1,N,17,2,3,0,1.485420934821977
2,1,N,16,5,4,1,4.396090055254826
2,2,N,17,3,5,0,2.247620167435839
2,3,N,14,1,3,0,1.134153699322204
1,1,N,18,4,3,0,0.4699463710074893
2,1,N,15,2,4,0,1.586409426552106
1,1,N,23,1,5,0,1.314803102799821
1,2,N,21,4,4,0,1.587535879359228
2,1,N,15,0,2,0,1.3258434221454625
2,3,N,4,3,5,0,1.0106847088703177
2,1,N,19,0,2,0,2.2076554685644467
1,1,N,6,0,2,0,0.7313560057164956
1,1,N,6,0,1,0,1.138669238635025
1,2,N,17,1,1,0,1.0167460615867951
1,1,N,12,0,1,0,1.1380076965935315
1,1,N,23,2,5,0,3.1114403176524053
1,1,N,15,3,5,0,0.4886563405076641
1,1,N,18,0,5,0,17.783567775942004
2,1,N,22,3,1,0,3.436185145056784
1,1,N,19,6,5,1,10.458504075869255
1,2,N,19,5,3,1,1.3547929201853135
2,5,N,15,1,2,0,2.8953422475059183
2,1,N,10,0,5,0,2.626735104404529
1,1,N,19,1,2,0,2.171414259325979
2,1,N,20,5,3,1,2.647858477171809
2,1,N,17,3,2,0,2.833315054982731
2,2,N,22,0,5,0,2.244346321074396
2,5,N,18,0,3,0,1.19572203639305
1,1,N,15,0,1,0,2.559262783803082
1,1,N,21,1,3,0,3.5890978948022885
2,3,N,15,2,1,0,1.4689690867152183
1,1,N,23,5,5,1,21.02946454760128
2,3,N,12,2,3,0,0.5067162589738611
2,2,N,22,2,4,0,3.4345766003317606
2,6,N,18,3,2,0,0.1622598394074284
2,1,N,13,0,2,0,5.337772485104413
2,5,N,0,3,4,0,3.191714243247007
2,5,N,22,0,1,0,20.699544515864687
1,1,N,19,3,2,0,7.771451743034583
2,5,N,20,2,2,0,0.7759372069180293
1,1,N,1,6,5,1,0.73053808156137
1,1,N,15,0,1,0,2.09824816281785
2,5,N,17,5,1,1,3.1114359977477943
1,1,N,14,4,1,0,1.558395647964523
1,3,N,22,5,1,1,2.611189668694037
2,2,N,17,6,2,1,1.5592908455348249
2,2,N,8,0,4,0,1.983831083303987
1,1,N,18,3,1,0,1.5963891885117136
2,1,N,18,4,5,0,1.7039751090839277
2,6,N,20,2,1,0,9.047389367455434
1,1,N,8,1,3,0,1.4844152910557555
2,1,N,20,6,1,1,5.869067493555106
1,1,N,17,2,3,0,3.5279014468944907
2,1,N,6,0,5,0,3.276026531111265
1,1,N,15,1,4,0,9.78916896698776
2,1,N,10,4,3,0,5.099759009755466
1,1,N,13,0,3,0,1.1024611831331554
2,1,N,22,3,2,0,2.7595025350522637
1,1,N,4,4,2,0,9.652235654124658
2,4,N,8,4,3,0,1.222984230489741
2,3,N,22,6,5,1,0.6429756972040728
2,1,N,17,6,5,1,2.2429034852493044
2,4,N,5,1,5,0,0.5393548415320264
2,1,N,21,4,4,0,1.3196798508224126
1,1,N,14,6,3,1,2.550274809044856
2,5,N,2,0,4,0,3.1323591002442743
2,1,N,12,4,3,0,0.7203626709343215
2,1,N,14,5,1,1,1.4984375972244317
1,1,N,13,2,3,0,3.2106233938955726
1,1,N,4,5,3,1,20.648835761336688
1,1,N,5,5,1,1,6.191407272396965
1,3,N,13,5,4,1,20.858342209763364
1,1,N,3,0,5,0,3.839579497193482
2,5,N,22,6,5,1,0.9917259713969055
1,4,N,23,1,2,0,1.2341061439068328
2,4,N,12,0,4,0,1.650187261351974
2,1,N,7,2,5,0,2.7540125008920966
1,1,N,19,3,1,0,0.98210733579473
1,1,N,12,5,4,1,2.510500237955691
1,1,N,19,1,3,0,1.4117064704398528
2,1,N,19,0,4,0,1.1393320514290066
2,1,N,18,2,2,0,2.721584597742676
1,1,N,15,5,3,1,1.3497526380015443
2,3,N,11,5,1,1,0.7527724929039734
2,1,N,15,5,5,1,2.976149146757181
1,1,N,7,1,5,0,1.7143706759460704
2,2,N,0,5,3,1,1.0653161637492523
2,5,N,18,5,1,1,16.29301226110806
2,1,N,0,5,5,1,2.949293329342949
2,1,N,11,4,5,0,2.8930948818208853
2,1,N,10,6,1,1,22.83678317355004
2,2,N,0,2,2,0,0.6596313396746323
2,1,N,12,3,1,0,2.563934183975824
2,1,N,15,3,3,0,1.461690475338154
2,6,N,22,4,4,0,2.5090462031695715
1,1,N,8,1,3,0,10.960499159358768
2,6,N,12,5,4,1,2.9873627835049925
1,1,N,12,2,2,0,0.8132176168514148
2,1,N,21,4,2,0,0.0
2,5,N,17,4,1,0,2.077451022771886
2,6,N,8,0,3,0,1.446185096558438
1,1,N,12,6,4,1,0.587392346877376
1,1,N,13,4,2,0,4.471913815409842
2,2,N,21,6,4,1,17.58343724637908
2,1,N,11,1,3,0,1.3411326520764613
2,3,N,11,5,1,1,8.530360781379567
2,1,N,11,6,3,1,3.3435143177268327
1,1,N,19,0,2,0,2.115207901976188
2,1,N,14,0,5,0,3.3716370059822336
2,1,N,16,6,4,1,4.211116811768188
2,1,N,9,2,3,0,1.419640740212846
2,2,N,21,2,4,0,2.7009487638757617
1,1,N,15,5,5,1,7.263858593994493
1,1,N,15,5,5,1,3.697277826093241
2,1,N,23,3,3,0,2.2778538904466936
2,2,N,14,2,4,0,3.041146398620307
1,1,N,21,3,1,0,2.8755342490471207
1,1,N,1,4,4,0,11.002175593524116
1,1,N,14,0,1,0,8.646021139331449
2,1,N,23,6,1,1,1.513497333026312
1,1,N,20,4,2,0,5.533447173167433
2,1,N,23,2,4,0,7.433835655817528
1,2,N,7,2,1,0,0.009228255219389
2,1,N,19,3,4,0,2.870212142211815
1,1,N,19,0,2,0,1.900956200902659
2,1,N,14,2,4,0,1.925999909488097
2,1,N,20,1,5,0,4.59635476570232
2,1,N,22,1,3,0,1.711389465334937
1,1,N,14,4,2,0,1.070716259625328
1,1,N,11,3,3,0,0.9559498691824928
1,1,N,13,3,2,0,2.0363387745733244
2,1,N,11,0,2,0,3.0843242206849384
2,1,N,0,6,4,1,2.765852038473548
2,5,N,9,4,4,0,2.490275462059308
1,1,N,14,5,2,1,5.06314582575337
2,1,N,17,4,5,0,4.889405218164969
2,1,N,8,3,3,0,4.662252973033091
2,2,N,9,4,2,0,1.009137786510605
1,1,N,21,3,2,0,1.285469766274286
1,2,N,14,5,4,1,0.6637946503262587
1,1,N,13,3,3,0,0.9142640265539608
1,1,N,8,1,1,0,1.7891408984398194
2,6,N,8,4,1,0,1.2258806061633067
2,2,N,17,4,4,0,8.76295632305142
2,6,N,3,1,5,0,14.407736963360533
2,1,N,18,4,2,0,1.0068576716664224
2,1,N,3,0,1,0,9.23601363671248
2,2,N,1,1,3,0,2.910975947096953
1,1,N,9,6,4,1,2.27988610876048
1,1,Y,9,5,2,1,1.064080208495408
1,1,N,22,6,4,1,2.2320479178630035
1,1,N,8,2,4,0,1.5722246691929984
1,1,N,7,0,5,0,5.830351789689839
2,6,N,14,6,1,1,0.8508752494851682
2,1,N,7,0,5,0,0.8580681103970536
2,1,N,17,3,2,0,0.8578353638374365
1,1,N,20,4,1,0,1.4917335987452829
1,4,N,17,0,2,0,8.617529171883161
2,6,N,21,0,1,0,1.3526120606483552
1,1,N,16,2,2,0,0.5309910768653872
2,1,N,16,5,5,1,1.994333062503458
2,1,N,14,1,1,0,1.398936640313748
2,5,N,14,5,2,1,2.390027622062605
2,1,N,0,5,3,1,3.861621995933272
2,5,N,23,5,3,1,2.2748975778089338
2,1,N,20,1,2,0,9.991384016454392
1,2,N,14,1,1,0,1.2378449365193596
1,2,N,21,4,2,0,1.709129185320249
2,1,N,18,6,3,1,1.3921693049260189
1,1,N,14,5,5,1,4.063512587462731
2,1,N,9,2,3,0,1.6543484927009562
2,5,N,17,4,3,0,1.7749573171415716
2,5,N,18,5,2,1,5.330471264333299
1,2,N,9,0,2,0,0.7672802073705087
2,6,N,10,2,4,0,1.7362511938318663
2,1,N,18,6,5,1,11.479957925067968
1,1,N,6,5,4,1,6.30212402190388
1,1,N,23,1,3,0,2.3024977480543947
2,6,N,20,6,1,1,0.4644730371931702
1,3,N,21,6,4,1,1.0395414204352698
2,1,N,10,6,1,1,3.1548632452658154
2,1,N,13,6,3,1,1.218139236068226
1,2,N,20,0,5,0,1.5960036847513326
2,1,N,18,4,4,0,1.7105314835892167
1,1,N,6,0,2,0,4.08764634217398
1,1,N,2,3,4,0,6.477066553703152
1,1,N,9,0,2,0,0.7075243559998067
1,2,N,21,2,4,0,2.246691532453525
1,2,N,0,5,3,1,3.3506895183786227
2,1,N,22,5,3,1,1.721763142627579
1,1,N,1,6,3,1,0.4061384636688807
1,1,N,16,5,5,1,1.369442015749452
2,5,N,20,4,2,0,1.552167165557672
2,1,N,22,4,3,0,8.832224243203234
1,2,N,15,1,2,0,0.4439225191417743
1,3,N,15,2,4,0,2.4841390676564843
2,1,N,22,1,1,0,5.75872233273651
1,1,N,7,3,2,0,2.5450748455043968
1,2,N,22,1,3,0,0.3756188278859891
2,1,N,7,4,5,0,2.169382011163407
2,1,N,20,3,5,0,3.982736017977228
2,1,N,3,5,1,1,1.0219744243242563
2,4,N,14,5,4,1,0.3854212528860583
1,1,N,21,5,5,1,3.569741069807898
2,1,N,17,0,5,0,3.201686344973791
1,1,N,17,2,2,0,0.8604160890459809
2,3,N,18,2,3,0,1.7785564873391002
2,1,N,23,0,1,0,2.2720752910159825
2,1,N,11,5,4,1,0.965319988989278
1,1,N,9,0,4,0,2.379762445973564
2,1,N,8,4,4,0,0.793320617243328
1,1,N,14,2,3,0,0.3641116043760281
2,1,N,13,3,3,0,0.6748757788930233
1,1,N,7,2,5,0,2.082266637750641
2,5,N,20,4,2,0,4.94719891440901
1,1,N,1,0,1,0,1.1877365455534792
1,1,N,4,4,4,0,1.8763853971886983
2,2,N,16,1,2,0,3.3270743015024733
2,1,N,22,4,2,0,1.6258340691783713
2,1,N,20,0,2,0,0.4664445337355709
1,2,N,7,4,1,0,3.5946086247819027
2,2,N,13,4,1,0,0.701063319526958
1,1,N,12,1,3,0,1.2333683391753436
1,1,N,7,6,1,1,10.432309798481974
1,1,N,19,4,1,0,0.3495594444654165
1,1,N,15,1,2,0,2.905730871275559
2,6,N,0,4,2,0,7.634441586175349
2,1,N,12,1,2,0,4.262193576987296
1,1,N,17,0,3,0,10.31295010946018
2,1,N,9,1,4,0,0.0
1,2,N,21,6,5,1,1.2353771588695623
2,1,N,15,3,4,0,2.163100539501282
1,1,N,11,4,3,0,0.0012725249472048
1,1,N,0,2,1,0,0.8716243453054658
1,1,N,0,0,5,0,4.355695798167504
2,2,N,16,3,2,0,3.0393402708133648
2,1,N,20,5,4,1,1.5918953986253317
2,5,N,23,3,3,0,3.6297862580007214
2,5,N,18,3,1,0,1.4432084905288285
1,1,N,16,5,4,1,3.82049772001226
2,1,N,22,2,2,0,1.932290493959272
1,2,N,8,1,2,0,0.5697726859997171
2,4,N,0,3,2,0,2.791509665697797
2,1,N,23,5,1,1,21.698467985917546
1,1,N,15,4,1,0,13.692649423298848
2,1,N,0,2,3,0,4.781116302959525
1,1,N,9,6,2,1,3.7377775534718647
2,1,N,12,4,4,0,1.177059285672741
